SECID,TRADEDATE,OPEN,HIGH,LOW,CLOSE,SETTLEPRICE,VALUE,VOLUME,OPENPOSITION,NUMTRADES,option_type,strike,expiry_date,UNDERLYING_CLOSE,UNDERLYING_OPEN,UNDERLYING_HIGH,UNDERLYING_LOW,UNDERLYING_VOLUME,DTE_DAYS,market_price,underlying_price,ret_1d,ret_21d,hv_21d,hv_63d,vol_regime,trend_regime,regime_label,moneyness,log_moneyness,year,month
MM3300BF7,2025-04-15,,,,,1103.65,,,1080.0,0,C,3300.0,2027-06-17,2805.55,2824.64,2836.0,2788.26,0,793,1103.65,2805.55,-0.005027351644194766,-0.14557430187467876,0.26933890823033024,0.2657160202010261,high_vol,down,high_vol_down,0.8501666666666667,-0.16232287028726541,2025,4
MM3450BF7,2025-04-15,,,,,1025.6,,,4460.0,0,C,3450.0,2027-06-17,2805.55,2824.64,2836.0,2788.26,0,793,1025.6,2805.55,-0.005027351644194766,-0.14557430187467876,0.26933890823033024,0.2657160202010261,high_vol,down,high_vol_down,0.8132028985507247,-0.20677463285809927,2025,4
MM2400BR6,2025-04-16,,,,,216.6,,,,0,P,2400.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,216.6,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.1924291666666667,0.1759925429945043,2025,4
MM2500BR6,2025-04-16,,,,,241.25,,,,0,P,2500.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,241.25,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.1447319999999999,0.13517054847424906,2025,4
MM2550BR6,2025-04-16,,,,,254.5,,,,0,P,2550.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,254.5,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.122286274509804,0.11536792117806945,2025,4
MM2600BF6,2025-04-16,,,,,1028.3,,,98.0,0,C,2600.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,1028.3,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.100703846153846,0.09594983532096782,2025,4
MM2600BR6,2025-04-16,,,,,268.3,,,,0,P,2600.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,268.3,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.100703846153846,0.09594983532096782,2025,4
MM2650BF6,2025-04-16,,,,,992.8,,,1132.0,0,C,2650.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,992.8,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.0799358490566038,0.07690164035027341,2025,4
MM2700BF6,2025-04-16,,,,,957.9,,,838.0,0,C,2700.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,957.9,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.059937037037037,0.058209507338120726,2025,4
MM2700BR6,2025-04-16,,,,,297.9,,,,0,P,2700.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,297.9,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.059937037037037,0.058209507338120726,2025,4
MM2750BF6,2025-04-16,,,,,923.7,,,136.0,0,C,2750.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,923.7,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.0406654545454546,0.03986036866992433,2025,4
MM2750BR6,2025-04-16,,,,,313.7,,,,0,P,2750.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,313.7,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.0406654545454546,0.03986036866992433,2025,4
MM2800BF6,2025-04-16,,,,,890.15,,,182.0,0,C,2800.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,890.15,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.022082142857143,0.021841863167246085,2025,4
MM2800BR6,2025-04-16,,,,,330.15,,,,0,P,2800.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,330.15,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.022082142857143,0.021841863167246085,2025,4
MM2850BF6,2025-04-16,,,,,857.3,,,,0,C,2850.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,857.3,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.0041508771929823,0.004142286067844981,2025,4
MM2850BR6,2025-04-16,,,,,347.3,,,,0,P,2850.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,347.3,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.0041508771929823,0.004142286067844981,2025,4
MM2900BF6,2025-04-16,,,,,825.15,,,,0,C,2900.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,825.15,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.9868379310344827,-0.013249456644024162,2025,4
MM3000BF6,2025-04-16,,,,,763.0,,,,0,C,3000.0,2026-06-18,2861.83,2801.01,2870.39,2790.7,0,428,763.0,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.9539433333333333,-0.04715100831970553,2025,4
MM3100BI6,2025-04-16,,,,,835.15,,,998.0,0,C,3100.0,2026-09-17,2861.83,2801.01,2870.39,2790.7,0,519,835.15,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.9231709677419354,-0.0799408311426964,2025,4
MM3150BI6,2025-04-16,,,,,806.1,,,1756.0,0,C,3150.0,2026-09-17,2861.83,2801.01,2870.39,2790.7,0,519,806.1,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.9085174603174603,-0.09594117248913749,2025,4
MM3200BI6,2025-04-16,,,,,777.7,,,738.0,0,C,3200.0,2026-09-17,2861.83,2801.01,2870.39,2790.7,0,519,777.7,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.8943218749999999,-0.1116895294572767,2025,4
MM3050BL6,2025-04-16,,,,,994.85,,,1520.0,0,C,3050.0,2026-12-17,2861.83,2801.01,2870.39,2790.7,0,610,994.85,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.9383049180327868,-0.06368031027091609,2025,4
MM3100BL6,2025-04-16,,,,,964.75,,,542.0,0,C,3100.0,2026-12-17,2861.83,2801.01,2870.39,2790.7,0,610,964.75,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.9231709677419354,-0.0799408311426964,2025,4
MM3200BL6,2025-04-16,,,,,906.35,,,2714.0,0,C,3200.0,2026-12-17,2861.83,2801.01,2870.39,2790.7,0,610,906.35,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.8943218749999999,-0.1116895294572767,2025,4
MM3250BL6,2025-04-16,,,,,878.1,,,1426.0,0,C,3250.0,2026-12-17,2861.83,2801.01,2870.39,2790.7,0,610,878.1,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.8805630769230769,-0.12719371599324192,2025,4
MM1850BC7,2025-04-16,,,,,2069.05,,,,0,C,1850.0,2027-03-18,2861.83,2801.01,2870.39,2790.7,0,701,2069.05,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.546935135135135,0.4362756412581707,2025,4
MM1850BO7,2025-04-16,,,,,159.1,,,,0,P,1850.0,2027-03-18,2861.83,2801.01,2870.39,2790.7,0,701,159.1,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.546935135135135,0.4362756412581707,2025,4
MM1900BC7,2025-04-16,,,,,2027.25,,,,0,C,1900.0,2027-03-18,2861.83,2801.01,2870.39,2790.7,0,701,2027.25,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,1.5062263157894737,0.4096073941760095,2025,4
MM3150BC7,2025-04-16,,,,,1119.15,,,1138.0,0,C,3150.0,2027-03-18,2861.83,2801.01,2870.39,2790.7,0,701,1119.15,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.9085174603174603,-0.09594117248913749,2025,4
MM3200BC7,2025-04-16,,,,,1089.2,,,1050.0,0,C,3200.0,2027-03-18,2861.83,2801.01,2870.39,2790.7,0,701,1089.2,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.8943218749999999,-0.1116895294572767,2025,4
MM3300BF7,2025-04-16,,,,,1190.1,,,1080.0,0,C,3300.0,2027-06-17,2861.83,2801.01,2870.39,2790.7,0,792,1190.1,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.8672212121212121,-0.14246118812403039,2025,4
MM3450BF7,2025-04-16,,,,,1104.6,,,4460.0,0,C,3450.0,2027-06-17,2861.83,2801.01,2870.39,2790.7,0,792,1104.6,2861.83,0.019861682163234917,-0.12949567982491342,0.2828202585911941,0.26774568207984445,high_vol,down,high_vol_down,0.8295159420289855,-0.18691295069486416,2025,4
MM2400BR6,2025-04-17,,,,,153.15,,,,0,P,2400.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,153.15,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.1938833333333334,0.1772112994202988,2025,4
MM2500BR6,2025-04-17,,,,,181.0,,,,0,P,2500.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,181.0,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.146128,0.13638930490004364,2025,4
MM2550BR6,2025-04-17,,,,,196.05,,,,0,P,2550.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,196.05,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.1236549019607844,0.116586677603864,2025,4
MM2600BF6,2025-04-17,,,,,971.9,,,98.0,0,C,2600.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,971.9,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.102046153846154,0.09716859174676236,2025,4
MM2600BR6,2025-04-17,,,,,211.9,,,,0,P,2600.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,211.9,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.102046153846154,0.09716859174676236,2025,4
MM2650BF6,2025-04-17,,,,,938.45,,,1132.0,0,C,2650.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,938.45,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0812528301886792,0.07812039677606783,2025,4
MM2700BF6,2025-04-17,,,,,905.75,,,838.0,0,C,2700.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,905.75,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0612296296296297,0.0594282637639154,2025,4
MM2700BR6,2025-04-17,,,,,245.75,,,,0,P,2700.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,245.75,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0612296296296297,0.0594282637639154,2025,4
MM2750BF6,2025-04-17,,,,,873.8,,,136.0,0,C,2750.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,873.8,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0419345454545454,0.041079125095718746,2025,4
MM2750BR6,2025-04-17,,,,,263.8,,,,0,P,2750.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,263.8,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0419345454545454,0.041079125095718746,2025,4
MM2800BF6,2025-04-17,,,,,842.5,,,182.0,0,C,2800.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,842.5,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0233285714285716,0.023060619593040593,2025,4
MM2800BR6,2025-04-17,,,,,282.5,,,,0,P,2800.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,282.5,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0233285714285716,0.023060619593040593,2025,4
MM2850BF6,2025-04-17,,,,,811.95,,,,0,C,2850.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,811.95,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0053754385964913,0.005361042493639546,2025,4
MM2850BR6,2025-04-17,,,,,301.95,,,,0,P,2850.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,301.95,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.0053754385964913,0.005361042493639546,2025,4
MM2900BF6,2025-04-17,,,,,782.1,,,,0,C,2900.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,782.1,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.9880413793103449,-0.012030700218229636,2025,4
MM3000BF6,2025-04-17,,,,,724.25,,,,0,C,3000.0,2026-06-18,2865.32,2863.2,2884.76,2844.33,0,427,724.25,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.9551066666666668,-0.045932251893910904,2025,4
MM3100BI6,2025-04-17,,,,,796.15,,,998.0,0,C,3100.0,2026-09-17,2865.32,2863.2,2884.76,2844.33,0,518,796.15,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.9242967741935484,-0.07872207471690189,2025,4
MM3150BI6,2025-04-17,,,,,768.9,,,1756.0,0,C,3150.0,2026-09-17,2865.32,2863.2,2884.76,2844.33,0,518,768.9,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.9096253968253969,-0.09472241606334295,2025,4
MM3200BI6,2025-04-17,,,,,742.2,,,738.0,0,C,3200.0,2026-09-17,2865.32,2863.2,2884.76,2844.33,0,518,742.2,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.8954125000000001,-0.11047077303148213,2025,4
MM3050BL6,2025-04-17,,,,,954.5,,,1520.0,0,C,3050.0,2026-12-17,2865.32,2863.2,2884.76,2844.33,0,609,954.5,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.939449180327869,-0.062461553845121476,2025,4
MM3100BL6,2025-04-17,,,,,926.45,,,542.0,0,C,3100.0,2026-12-17,2865.32,2863.2,2884.76,2844.33,0,609,926.45,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.9242967741935484,-0.07872207471690189,2025,4
MM3200BL6,2025-04-17,,,,,871.8,,,2714.0,0,C,3200.0,2026-12-17,2865.32,2863.2,2884.76,2844.33,0,609,871.8,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.8954125000000001,-0.11047077303148213,2025,4
MM3250BL6,2025-04-17,,,,,845.2,,,1426.0,0,C,3250.0,2026-12-17,2865.32,2863.2,2884.76,2844.33,0,609,845.2,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.8816369230769231,-0.12597495956744742,2025,4
MM1850BC7,2025-04-17,,,,,1988.15,,,,0,C,1850.0,2027-03-18,2865.32,2863.2,2884.76,2844.33,0,700,1988.15,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.5488216216216217,0.4374943976839653,2025,4
MM1850BO7,2025-04-17,,,,,79.25,,,,0,P,1850.0,2027-03-18,2865.32,2863.2,2884.76,2844.33,0,700,79.25,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.5488216216216217,0.4374943976839653,2025,4
MM1900BC7,2025-04-17,,,,,1945.95,,,,0,C,1900.0,2027-03-18,2865.32,2863.2,2884.76,2844.33,0,700,1945.95,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,1.508063157894737,0.410826150601804,2025,4
MM3150BC7,2025-04-17,,,,,1073.65,,,1138.0,0,C,3150.0,2027-03-18,2865.32,2863.2,2884.76,2844.33,0,700,1073.65,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.9096253968253969,-0.09472241606334295,2025,4
MM3200BC7,2025-04-17,,,,,1045.8,,,1050.0,0,C,3200.0,2027-03-18,2865.32,2863.2,2884.76,2844.33,0,700,1045.8,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.8954125000000001,-0.11047077303148213,2025,4
MM3300BF7,2025-04-17,,,,,1142.85,,,1080.0,0,C,3300.0,2027-06-17,2865.32,2863.2,2884.76,2844.33,0,791,1142.85,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.868278787878788,-0.14124243169823575,2025,4
MM3450BF7,2025-04-17,,,,,1063.0,,,4460.0,0,C,3450.0,2027-06-17,2865.32,2863.2,2884.76,2844.33,0,791,1063.0,2865.32,0.0012187564257946093,-0.11973708286689234,0.2838069902291984,0.2675734510445479,high_vol,down,high_vol_down,0.8305275362318841,-0.18569419426906963,2025,4
MM2400BR6,2025-04-18,,,,,132.85,,,,0,P,2400.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,132.85,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.1969875,0.17980798374770937,2025,4
MM2500BR6,2025-04-18,,,,,158.6,,,,0,P,2500.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,158.6,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.149108,0.13898598922745417,2025,4
MM2550BR6,2025-04-18,,,,,172.7,,,,0,P,2550.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,172.7,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.1265764705882353,0.11918336193127445,2025,4
MM2600BF6,2025-04-18,,,,,920.1,,,98.0,0,C,2600.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,920.1,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.1049115384615384,0.09976527607417285,2025,4
MM2600BR6,2025-04-18,,,,,187.6,,,,0,P,2600.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,187.6,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.1049115384615384,0.09976527607417285,2025,4
MM2650BF6,2025-04-18,,,,,885.9,,,1132.0,0,C,2650.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,885.9,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0840641509433961,0.0807170811034783,2025,4
MM2700BF6,2025-04-18,,,,,852.55,,,838.0,0,C,2700.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,852.55,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0639888888888889,0.06202494809132582,2025,4
MM2700BR6,2025-04-18,,,,,220.05,,,,0,P,2700.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,220.05,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0639888888888889,0.06202494809132582,2025,4
MM2750BF6,2025-04-18,,,,,820.05,,,136.0,0,C,2750.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,820.05,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0446436363636364,0.043675809423129375,2025,4
MM2750BR6,2025-04-18,,,,,237.55,,,,0,P,2750.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,237.55,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0446436363636364,0.043675809423129375,2025,4
MM2800BF6,2025-04-18,,,,,788.45,,,182.0,0,C,2800.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,788.45,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0259892857142856,0.025657303920450875,2025,4
MM2800BR6,2025-04-18,,,,,255.95,,,,0,P,2800.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,255.95,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0259892857142856,0.025657303920450875,2025,4
MM2850BF6,2025-04-18,,,,,757.7,,,,0,C,2850.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,757.7,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0079894736842105,0.007957726821050086,2025,4
MM2850BR6,2025-04-18,,,,,275.2,,,,0,P,2850.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,275.2,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,1.0079894736842105,0.007957726821050086,2025,4
MM2900BF6,2025-04-18,,,,,727.8,,,,0,C,2900.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,727.8,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,0.9906103448275863,-0.009434015890819073,2025,4
MM3000BF6,2025-04-18,,,,,670.7,,,,0,C,3000.0,2026-06-18,2872.77,2881.79,2892.01,2825.41,0,426,670.7,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,0.9575899999999999,-0.04333556756650053,2025,4
MM3100BI6,2025-04-18,,,,,746.9,,,998.0,0,C,3100.0,2026-09-17,2872.77,2881.79,2892.01,2825.41,0,517,746.9,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,0.9267,-0.07612539038949137,2025,4
MM3150BI6,2025-04-18,,,,,720.35,,,1756.0,0,C,3150.0,2026-09-17,2872.77,2881.79,2892.01,2825.41,0,517,720.35,2872.77,0.002596684327410337,-0.11507931857917612,0.2850159168016921,0.26760552853358166,high_vol,down,high_vol_down,0.9119904761904761,-0.09212573173593254,2025,4
