SECID,TRADEDATE,OPEN,HIGH,LOW,CLOSE,SETTLEPRICE,VALUE,VOLUME,OPENPOSITION,NUMTRADES,option_type,strike,expiry_date,UNDERLYING_CLOSE,UNDERLYING_OPEN,UNDERLYING_HIGH,UNDERLYING_LOW,UNDERLYING_VOLUME,DTE_DAYS
MM3300BF7,2025-10-17,,,,,636.5,,,1052.0,0,C,3300.0,2027-06-17,2720.63,2695.86,2734.79,2688.36,0,608
MM3450BF7,2025-10-17,,,,,555.35,,,4248.0,0,C,3450.0,2027-06-17,2720.63,2695.86,2734.79,2688.36,0,608
MM2400BR6,2025-10-20,,,,,72.9,,,,0,P,2400.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2500BR6,2025-10-20,,,,,90.1,,,,0,P,2500.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2550BR6,2025-10-20,,,,,100.45,,,,0,P,2550.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2600BF6,2025-10-20,,,,,550.7,,,98.0,0,C,2600.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2600BR6,2025-10-20,,,,,112.1,,,,0,P,2600.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2650BF6,2025-10-20,,,,,513.7,,,1040.0,0,C,2650.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2700BF6,2025-10-20,,,,,478.2,,,730.0,0,C,2700.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2700BR6,2025-10-20,,,,,139.6,,,,0,P,2700.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2750BF6,2025-10-20,,,,,444.25,,,128.0,0,C,2750.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2750BR6,2025-10-20,,,,,155.65,,,,0,P,2750.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2800BF6,2025-10-20,,,,,411.95,,,182.0,0,C,2800.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2800BR6,2025-10-20,,,,,173.35,,,,0,P,2800.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2850BF6,2025-10-20,,,,,381.3,,,,0,C,2850.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2850BR6,2025-10-20,,,,,192.7,,,,0,P,2850.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2900BF6,2025-10-20,,,,,352.25,,,,0,C,2900.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM3000BF6,2025-10-20,,,,,299.15,,,,0,C,3000.0,2026-06-18,2744.83,2736.9,2757.39,2726.99,0,241
MM2400BU6,2025-10-20,,,,,89.3,,,,0,P,2400.0,2026-09-17,2744.83,2736.9,2757.39,2726.99,0,332
MM3100BI6,2025-10-20,,,,,359.0,,,988.0,0,C,3100.0,2026-09-17,2744.83,2736.9,2757.39,2726.99,0,332
MM3150BI6,2025-10-20,,,,,335.3,,,1714.0,0,C,3150.0,2026-09-17,2744.83,2736.9,2757.39,2726.99,0,332
MM3200BI6,2025-10-20,,,,,313.05,,,738.0,0,C,3200.0,2026-09-17,2744.83,2736.9,2757.39,2726.99,0,332
MM3050BL6,2025-10-20,,,,,512.35,,,1484.0,0,C,3050.0,2026-12-17,2744.83,2736.9,2757.39,2726.99,0,423
MM3100BL6,2025-10-20,,,,,484.9,,,542.0,0,C,3100.0,2026-12-17,2744.83,2736.9,2757.39,2726.99,0,423
MM3200BL6,2025-10-20,,,,,433.5,1088000.0,34.0,2692.0,1,C,3200.0,2026-12-17,2744.83,2736.9,2757.39,2726.99,0,423
MM3250BL6,2025-10-20,,,,,409.55,,,1426.0,0,C,3250.0,2026-12-17,2744.83,2736.9,2757.39,2726.99,0,423
MM3150BC7,2025-10-20,,,,,605.65,,,1058.0,0,C,3150.0,2027-03-18,2744.83,2736.9,2757.39,2726.99,0,514
MM3200BC7,2025-10-20,,,,,577.85,,,1020.0,0,C,3200.0,2027-03-18,2744.83,2736.9,2757.39,2726.99,0,514
MM3300BF7,2025-10-20,,,,,670.3,,,1052.0,0,C,3300.0,2027-06-17,2744.83,2736.9,2757.39,2726.99,0,605
MM3450BF7,2025-10-20,,,,,591.85,,,4248.0,0,C,3450.0,2027-06-17,2744.83,2736.9,2757.39,2726.99,0,605
MM2400BR6,2025-10-21,,,,,83.1,,,,0,P,2400.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2500BR6,2025-10-21,,,,,109.55,,,,0,P,2500.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2550BR6,2025-10-21,,,,,124.75,,,,0,P,2550.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2600BF6,2025-10-21,,,,,467.7,,,98.0,0,C,2600.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2600BR6,2025-10-21,,,,,141.35,,,,0,P,2600.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2650BF6,2025-10-21,,,,,435.7,,,1040.0,0,C,2650.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2700BF6,2025-10-21,,,,,405.15,,,730.0,0,C,2700.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2700BR6,2025-10-21,,,,,178.8,,,,0,P,2700.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2750BF6,2025-10-21,,,,,376.1,,,128.0,0,C,2750.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2750BR6,2025-10-21,,,,,199.75,,,,0,P,2750.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2800BF6,2025-10-21,,,,,348.45,,,182.0,0,C,2800.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2800BR6,2025-10-21,,,,,222.1,,,,0,P,2800.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2850BF6,2025-10-21,,,,,322.25,,,,0,C,2850.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2850BR6,2025-10-21,,,,,245.9,,,,0,P,2850.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2900BF6,2025-10-21,,,,,297.55,,,,0,C,2900.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM3000BF6,2025-10-21,,,,,252.35,,,,0,C,3000.0,2026-06-18,2632.42,2694.35,2715.78,2608.42,0,240
MM2400BU6,2025-10-21,,,,,102.75,,,,0,P,2400.0,2026-09-17,2632.42,2694.35,2715.78,2608.42,0,331
MM3100BI6,2025-10-21,,,,,301.9,,,988.0,0,C,3100.0,2026-09-17,2632.42,2694.35,2715.78,2608.42,0,331
MM3150BI6,2025-10-21,,,,,281.85,,,1714.0,0,C,3150.0,2026-09-17,2632.42,2694.35,2715.78,2608.42,0,331
MM3200BI6,2025-10-21,,,,,262.85,,,738.0,0,C,3200.0,2026-09-17,2632.42,2694.35,2715.78,2608.42,0,331
MM3050BL6,2025-10-21,,,,,436.0,,,1484.0,0,C,3050.0,2026-12-17,2632.42,2694.35,2715.78,2608.42,0,422
MM3100BL6,2025-10-21,,,,,412.6,,,542.0,0,C,3100.0,2026-12-17,2632.42,2694.35,2715.78,2608.42,0,422
MM3200BL6,2025-10-21,,,,,368.75,,,2692.0,0,C,3200.0,2026-12-17,2632.42,2694.35,2715.78,2608.42,0,422
MM3250BL6,2025-10-21,,,,,348.3,,,1426.0,0,C,3250.0,2026-12-17,2632.42,2694.35,2715.78,2608.42,0,422
MM3150BC7,2025-10-21,,,,,545.7,,,1058.0,0,C,3150.0,2027-03-18,2632.42,2694.35,2715.78,2608.42,0,513
MM3200BC7,2025-10-21,,,,,521.2,,,1020.0,0,C,3200.0,2027-03-18,2632.42,2694.35,2715.78,2608.42,0,513
MM3300BF7,2025-10-21,,,,,593.6,,,1052.0,0,C,3300.0,2027-06-17,2632.42,2694.35,2715.78,2608.42,0,604
MM3450BF7,2025-10-21,,,,,525.1,,,4248.0,0,C,3450.0,2027-06-17,2632.42,2694.35,2715.78,2608.42,0,604
MM2400BR6,2025-10-22,,,,,96.8,,,,0,P,2400.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2500BR6,2025-10-22,,,,,116.1,,,,0,P,2500.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2550BR6,2025-10-22,,,,,127.05,,,,0,P,2550.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2600BF6,2025-10-22,,,,,489.6,,,98.0,0,C,2600.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2600BR6,2025-10-22,,,,,139.15,,,,0,P,2600.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2650BF6,2025-10-22,,,,,452.9,,,1040.0,0,C,2650.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2700BF6,2025-10-22,,,,,417.65,,,730.0,0,C,2700.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2700BR6,2025-10-22,,,,,167.2,,,,0,P,2700.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2750BF6,2025-10-22,,,,,383.95,,,128.0,0,C,2750.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2750BR6,2025-10-22,,,,,183.5,,,,0,P,2750.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2800BF6,2025-10-22,,,,,351.95,,,182.0,0,C,2800.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2800BR6,2025-10-22,,,,,201.5,,,,0,P,2800.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2850BF6,2025-10-22,,,,,321.8,,,,0,C,2850.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2850BR6,2025-10-22,,,,,221.35,,,,0,P,2850.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2900BF6,2025-10-22,,,,,293.6,,,,0,C,2900.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM3000BF6,2025-10-22,,,,,243.3,,,,0,C,3000.0,2026-06-18,2653.0,2659.13,2678.25,2636.48,0,239
MM2400BU6,2025-10-22,,,,,116.1,,,,0,P,2400.0,2026-09-17,2653.0,2659.13,2678.25,2636.48,0,330
MM3100BI6,2025-10-22,,,,,291.4,,,988.0,0,C,3100.0,2026-09-17,2653.0,2659.13,2678.25,2636.48,0,330
MM3150BI6,2025-10-22,,,,,269.95,,,1714.0,0,C,3150.0,2026-09-17,2653.0,2659.13,2678.25,2636.48,0,330
MM3200BI6,2025-10-22,,,,,250.15,,,738.0,0,C,3200.0,2026-09-17,2653.0,2659.13,2678.25,2636.48,0,330
MM3050BL6,2025-10-22,,,,,431.8,,,1484.0,0,C,3050.0,2026-12-17,2653.0,2659.13,2678.25,2636.48,0,421
MM3100BL6,2025-10-22,,,,,405.4,,,542.0,0,C,3100.0,2026-12-17,2653.0,2659.13,2678.25,2636.48,0,421
MM3200BL6,2025-10-22,,,,,357.0,,,2692.0,0,C,3200.0,2026-12-17,2653.0,2659.13,2678.25,2636.48,0,421
MM3250BL6,2025-10-22,,,,,334.95,,,1426.0,0,C,3250.0,2026-12-17,2653.0,2659.13,2678.25,2636.48,0,421
MM3150BC7,2025-10-22,,,,,530.65,,,1058.0,0,C,3150.0,2027-03-18,2653.0,2659.13,2678.25,2636.48,0,512
MM3200BC7,2025-10-22,,,,,503.2,,,1020.0,0,C,3200.0,2027-03-18,2653.0,2659.13,2678.25,2636.48,0,512
MM3300BF7,2025-10-22,,,,,561.1,,,1052.0,0,C,3300.0,2027-06-17,2653.0,2659.13,2678.25,2636.48,0,603
MM3450BF7,2025-10-22,,,,,486.9,,,4248.0,0,C,3450.0,2027-06-17,2653.0,2659.13,2678.25,2636.48,0,603
MM2400BR6,2025-10-23,,,,,87.95,,,,0,P,2400.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2500BR6,2025-10-23,,,,,115.1,,,,0,P,2500.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2550BR6,2025-10-23,,,,,131.15,,,,0,P,2550.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2600BF6,2025-10-23,,,,,413.65,,,98.0,0,C,2600.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2600BR6,2025-10-23,,,,,149.0,,,,0,P,2600.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2650BF6,2025-10-23,,,,,383.3,,,1040.0,0,C,2650.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2700BF6,2025-10-23,,,,,354.8,,,730.0,0,C,2700.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2700BR6,2025-10-23,,,,,190.15,,,,0,P,2700.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2750BF6,2025-10-23,,,,,328.15,,,128.0,0,C,2750.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2750BR6,2025-10-23,,,,,213.5,,,,0,P,2750.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2800BF6,2025-10-23,,,,,303.35,,,182.0,0,C,2800.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2800BR6,2025-10-23,,,,,238.7,,,,0,P,2800.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2850BF6,2025-10-23,,,,,280.3,,,,0,C,2850.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2850BR6,2025-10-23,,,,,265.65,,,,0,P,2850.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2900BF6,2025-10-23,,,,,259.0,,,,0,C,2900.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM3000BF6,2025-10-23,,,,,221.35,,,,0,C,3000.0,2026-06-18,2570.67,2568.42,2582.67,2546.26,0,238
MM2400BU6,2025-10-23,,,,,105.9,,,,0,P,2400.0,2026-09-17,2570.67,2568.42,2582.67,2546.26,0,329
MM3100BI6,2025-10-23,,,,,273.75,,,988.0,0,C,3100.0,2026-09-17,2570.67,2568.42,2582.67,2546.26,0,329
MM3150BI6,2025-10-23,,,,,257.05,,,1714.0,0,C,3150.0,2026-09-17,2570.67,2568.42,2582.67,2546.26,0,329
MM3200BI6,2025-10-23,,,,,241.55,,,738.0,0,C,3200.0,2026-09-17,2570.67,2568.42,2582.67,2546.26,0,329
MM3050BL6,2025-10-23,,,,,403.05,,,1484.0,0,C,3050.0,2026-12-17,2570.67,2568.42,2582.67,2546.26,0,420
MM3100BL6,2025-10-23,,,,,381.95,,,542.0,0,C,3100.0,2026-12-17,2570.67,2568.42,2582.67,2546.26,0,420
MM3200BL6,2025-10-23,,,,,343.25,,,2692.0,0,C,3200.0,2026-12-17,2570.67,2568.42,2582.67,2546.26,0,420
MM3250BL6,2025-10-23,,,,,325.6,,,1426.0,0,C,3250.0,2026-12-17,2570.67,2568.42,2582.67,2546.26,0,420
MM3150BC7,2025-10-23,,,,,501.9,,,1058.0,0,C,3150.0,2027-03-18,2570.67,2568.42,2582.67,2546.26,0,511
MM3200BC7,2025-10-23,,,,,479.5,,,1020.0,0,C,3200.0,2027-03-18,2570.67,2568.42,2582.67,2546.26,0,511
MM3300BF7,2025-10-23,,,,,530.75,,,1052.0,0,C,3300.0,2027-06-17,2570.67,2568.42,2582.67,2546.26,0,602
MM3450BF7,2025-10-23,,,,,470.6,345000.0,10.0,4228.0,1,C,3450.0,2027-06-17,2570.67,2568.42,2582.67,2546.26,0,602
MM1850BF6,2025-10-24,,,,,993.9,,,,0,C,1850.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM1850BR6,2025-10-24,,,,,15.05,,,,0,P,1850.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM1900BF6,2025-10-24,,,,,946.35,,,,0,C,1900.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2400BR6,2025-10-24,,,,,86.05,,,,0,P,2400.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2500BR6,2025-10-24,,,,,115.6,,,,0,P,2500.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2550BR6,2025-10-24,,,,,133.0,,,,0,P,2550.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2600BF6,2025-10-24,,,,,381.15,,,98.0,0,C,2600.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2600BR6,2025-10-24,,,,,152.3,,,,0,P,2600.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2650BF6,2025-10-24,,,,,352.3,,,1040.0,0,C,2650.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2700BF6,2025-10-24,,,,,325.35,,,730.0,0,C,2700.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2700BR6,2025-10-24,,,,,196.5,,,,0,P,2700.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2750BF6,2025-10-24,,,,,300.25,,,128.0,0,C,2750.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2750BR6,2025-10-24,,,,,221.4,,,,0,P,2750.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2800BF6,2025-10-24,,,,,276.95,,,182.0,0,C,2800.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2800BR6,2025-10-24,,,,,248.1,,,,0,P,2800.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2850BF6,2025-10-24,,,,,255.4,,,,0,C,2850.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2850BR6,2025-10-24,,,,,276.55,,,,0,P,2850.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2900BF6,2025-10-24,,,,,235.5,,,,0,C,2900.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM3000BF6,2025-10-24,,,,,200.5,,,,0,C,3000.0,2026-06-18,2543.93,2580.2,2606.81,2530.37,0,237
MM2400BU6,2025-10-24,,,,,103.35,,,,0,P,2400.0,2026-09-17,2543.93,2580.2,2606.81,2530.37,0,328
MM3100BI6,2025-10-24,,,,,248.4,,,988.0,0,C,3100.0,2026-09-17,2543.93,2580.2,2606.81,2530.37,0,328
MM3150BI6,2025-10-24,,,,,232.85,,,1714.0,0,C,3150.0,2026-09-17,2543.93,2580.2,2606.81,2530.37,0,328
MM3200BI6,2025-10-24,,,,,218.4,,,738.0,0,C,3200.0,2026-09-17,2543.93,2580.2,2606.81,2530.37,0,328
MM3050BL6,2025-10-24,,,,,378.3,,,1484.0,0,C,3050.0,2026-12-17,2543.93,2580.2,2606.81,2530.37,0,419
MM3100BL6,2025-10-24,,,,,358.0,,,542.0,0,C,3100.0,2026-12-17,2543.93,2580.2,2606.81,2530.37,0,419
MM3200BL6,2025-10-24,,,,,320.85,,,2692.0,0,C,3200.0,2026-12-17,2543.93,2580.2,2606.81,2530.37,0,419
MM3250BL6,2025-10-24,,,,,303.9,,,1426.0,0,C,3250.0,2026-12-17,2543.93,2580.2,2606.81,2530.37,0,419
MM3150BC7,2025-10-24,,,,,480.55,,,1058.0,0,C,3150.0,2027-03-18,2543.93,2580.2,2606.81,2530.37,0,510
MM3200BC7,2025-10-24,,,,,458.6,,,1020.0,0,C,3200.0,2027-03-18,2543.93,2580.2,2606.81,2530.37,0,510
MM3300BF7,2025-10-24,,,,,502.9,,,1052.0,0,C,3300.0,2027-06-17,2543.93,2580.2,2606.81,2530.37,0,601
MM3450BF7,2025-10-24,,,,,444.45,,,4228.0,0,C,3450.0,2027-06-17,2543.93,2580.2,2606.81,2530.37,0,601
MM1850BF6,2025-10-27,,,,,938.95,,,,0,C,1850.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM1850BR6,2025-10-27,,,,,31.85,,,,0,P,1850.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM1900BF6,2025-10-27,,,,,894.85,,,,0,C,1900.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2400BR6,2025-10-27,,,,,156.3,,,,0,P,2400.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2500BR6,2025-10-27,,,,,195.8,,,,0,P,2500.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2550BR6,2025-10-27,,,,,217.75,,,,0,P,2550.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2600BF6,2025-10-27,,,,,398.2,,,98.0,0,C,2600.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2600BR6,2025-10-27,,,,,241.1,,,,0,P,2600.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2650BF6,2025-10-27,,,,,372.95,,,1040.0,0,C,2650.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2700BF6,2025-10-27,,,,,349.1,,,730.0,0,C,2700.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2700BR6,2025-10-27,,,,,292.0,,,,0,P,2700.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2750BF6,2025-10-27,,,,,326.6,,,128.0,0,C,2750.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2750BR6,2025-10-27,,,,,319.5,,,,0,P,2750.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2800BF6,2025-10-27,,,,,305.4,,,182.0,0,C,2800.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2800BR6,2025-10-27,,,,,348.3,,,,0,P,2800.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2850BF6,2025-10-27,,,,,285.45,,,,0,C,2850.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2850BR6,2025-10-27,,,,,378.35,,,,0,P,2850.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2900BF6,2025-10-27,,,,,266.7,,,,0,C,2900.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM3000BF6,2025-10-27,,,,,232.65,,,,0,C,3000.0,2026-06-18,2476.79,2500.63,2506.3,2457.87,0,234
MM2400BU6,2025-10-27,,,,,183.4,,,,0,P,2400.0,2026-09-17,2476.79,2500.63,2506.3,2457.87,0,325
MM3100BI6,2025-10-27,,,,,294.4,,,988.0,0,C,3100.0,2026-09-17,2476.79,2500.63,2506.3,2457.87,0,325
MM3150BI6,2025-10-27,,,,,278.85,,,1714.0,0,C,3150.0,2026-09-17,2476.79,2500.63,2506.3,2457.87,0,325
MM3200BI6,2025-10-27,,,,,264.05,,,738.0,0,C,3200.0,2026-09-17,2476.79,2500.63,2506.3,2457.87,0,325
MM3050BL6,2025-10-27,,,,,427.2,,,1484.0,0,C,3050.0,2026-12-17,2476.79,2500.63,2506.3,2457.87,0,416
MM3100BL6,2025-10-27,,,,,408.5,,,542.0,0,C,3100.0,2026-12-17,2476.79,2500.63,2506.3,2457.87,0,416
MM3200BL6,2025-10-27,,,,,373.55,,,2692.0,0,C,3200.0,2026-12-17,2476.79,2500.63,2506.3,2457.87,0,416
MM3250BL6,2025-10-27,,,,,357.25,,,1426.0,0,C,3250.0,2026-12-17,2476.79,2500.63,2506.3,2457.87,0,416
MM3150BC7,2025-10-27,,,,,545.1,1606500.0,51.0,956.0,1,C,3150.0,2027-03-18,2476.79,2500.63,2506.3,2457.87,0,507
MM3200BC7,2025-10-27,,,,,525.2,,,1020.0,0,C,3200.0,2027-03-18,2476.79,2500.63,2506.3,2457.87,0,507
MM3300BF7,2025-10-27,,,,,596.1,,,1052.0,0,C,3300.0,2027-06-17,2476.79,2500.63,2506.3,2457.87,0,598
MM3450BF7,2025-10-27,,,,,540.8,483000.0,14.0,4200.0,1,C,3450.0,2027-06-17,2476.79,2500.63,2506.3,2457.87,0,598
MM1750BF6,2025-10-28,,,,,1049.25,,,,0,C,1750.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM1750BR6,2025-10-28,,,,,29.25,,,,0,P,1750.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM1800BF6,2025-10-28,,,,,1002.35,,,,0,C,1800.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM1800BR6,2025-10-28,,,,,32.35,,,,0,P,1800.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM1850BF6,2025-10-28,,,,,956.0,,,,0,C,1850.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM1850BR6,2025-10-28,,,,,36.0,,,,0,P,1850.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM1900BF6,2025-10-28,,,,,910.15,,,,0,C,1900.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2400BR6,2025-10-28,,,,,133.55,,,,0,P,2400.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2500BR6,2025-10-28,,,,,168.3,,,,0,P,2500.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2550BR6,2025-10-28,,,,,188.15,,,,0,P,2550.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2600BF6,2025-10-28,,,,,379.7,,,98.0,0,C,2600.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2600BR6,2025-10-28,,,,,209.7,,,,0,P,2600.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2650BF6,2025-10-28,,,,,353.0,,,1040.0,0,C,2650.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2700BF6,2025-10-28,,,,,327.9,,,730.0,0,C,2700.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2700BR6,2025-10-28,,,,,257.9,,,,0,P,2700.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2750BF6,2025-10-28,,,,,304.55,,,128.0,0,C,2750.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2750BR6,2025-10-28,,,,,284.55,,,,0,P,2750.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2800BF6,2025-10-28,,,,,282.75,,,182.0,0,C,2800.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2800BR6,2025-10-28,,,,,312.75,,,,0,P,2800.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2850BF6,2025-10-28,,,,,262.6,,,,0,C,2850.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2850BR6,2025-10-28,,,,,342.6,,,,0,P,2850.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM2900BF6,2025-10-28,,,,,243.9,,,,0,C,2900.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM3000BF6,2025-10-28,,,,,210.85,,,,0,C,3000.0,2026-06-18,2495.09,2480.3,2515.91,2475.24,0,233
MM1850BI6,2025-10-28,,,,,1068.7,,,,0,C,1850.0,2026-09-17,2495.09,2480.3,2515.91,2475.24,0,324
MM1850BU6,2025-10-28,,,,,48.0,,,,0,P,1850.0,2026-09-17,2495.09,2480.3,2515.91,2475.24,0,324
MM2400BU6,2025-10-28,,,,,152.95,,,,0,P,2400.0,2026-09-17,2495.09,2480.3,2515.91,2475.24,0,324
MM3100BI6,2025-10-28,,,,,275.8,,,988.0,0,C,3100.0,2026-09-17,2495.09,2480.3,2515.91,2475.24,0,324
