Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	SIM Card Slot	Memory Card Type	Processor	Color	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	Fast_usb	NFC	Dual-Band	ANT+	Android Beam	Beidou	Cellular	FM	DLNA	EDGE	Fast Charge	GPS	Galileo	Global Version	HDMI Micro	Glonass	Headphone Jack	OTA	OTG	Infrared	Lightning	Quad-Band	Tri-Band	Wireless charging	WAP	WCDMA	Last_Sale	Is_Target
Nokia 1600 Original NEW Retro (Unlocked) Basic Phone Very Rare For Collectors	42.23	0.0	3.0	126.7	https://www.ebay.com/itm/275687689400?nordt=true&orig_cvip=true&rt=nc	Open box	““Brand new without the box and charger. Delivery Box contents: 1 x brand new Nokia 1600 1 x new ...Read moreabout the seller notes““Brand new without the box and charger. Delivery Box contents: 1 x brand new Nokia 1600 1 x new Original Battery”Read Lessabout the seller notes	nokia	Nokia 1600	4.0	Unlocked	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Silver	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia 8260 Mobile RARE Used Vintage black AT&T Phone HEB Eng Keyboard	48.39	29.96	1.0	48.39	https://www.ebay.com/itm/363875214690?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 6300 4G	9.0	Operator	9.165085388994308	1.72	Factory Unlocked	1.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	does not apply	2G	bar, Vintage, about 25 years, Silver, RARE, Old	Single SIM	CompactFlash	Others	Silver	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
   TracFone - Nokia 2760 Flip Phone - 4GB - Black (Promo: Triple Min. For Life)	33.0	4.99	1.0	33.0	https://www.ebay.com/itm/295647740367?nordt=true&orig_cvip=true&rt=nc	New	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 2760	4.0	Operator	5.0	2.8	Network Locked	5.2053941908713695	Prepaid	Other	A2111 (CDMA + GSM)	Flip	Does Not Apply	4G, Bluetooth, GPS, Headphone Jack, LTE, USB Type-C, Wi-Fi	Bluetooth Enabled, Camera, Color Screen, Email, Web, Email Access, GPS, Large Buttons, MMS (Multimedia Messaging), Music Player	Single SIM	MicroSD	Quad Core	Black	1	1	1	1	1	1	1	1	1	1	0.0	1	1	0.0	0.0	0.0	0.0	1.0	1	1	0.0	1	0.0	0.0	1.0	0.0	1	0.0	0.0	1	1.0	1	1	0.0	1	1	2023-04-28	1
Nokia 3310 3G - Charcoal	29.99	5.55	1.0	29.99	https://www.ebay.com/itm/225520436222?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 3310	32.0	Unlocked	2.0	2.4	Factory Unlocked	5.2053941908713695	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Charcoal	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia 7610 - Black/red (Unlocked) Smartphone FREE SHIPPING	52.0	0.0	1.0	52.0	https://www.ebay.com/itm/394579966797?nordt=true&orig_cvip=true&rt=nc	Used	““FULLY WORKING,  COMES WITH BATTERY, NO CHARGER INCLUDE. CHECK PICTURES BEFORE BUYING.””	nokia	Nokia 7610	8.0	Unlocked	1.0	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	7610N, 2784141, 7610 USA, N7610WO, N7610, 1186, 6417182316364, 7610SILVER	Micro USB	Internet Connectivity	Single SIM	MultiMediaCard (MMC)	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
"Original Nokia 6101 FM radio CAMERA 2G GSM Flip Mobile Phone 1.8"" Screen"	31.0	16.0	4.0	124.0	https://www.ebay.com/itm/266206432878?nordt=true&orig_cvip=true&rt=nc	New	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	6101	4.0	Operator	0.0	1.8	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Flip	Does Not Apply	2G	Camera	Single SIM	MicroSD	Others	Black	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
"Nokia C01 Plus Go Edition 5.45"" Android Smartphone Blue /32GB/GSM/CDMA Unlocked"	45.99	0.0	1.0	45.99	https://www.ebay.com/itm/394583513474?nordt=true&orig_cvip=true&rt=nc	Open box	“This Item Is New In Packaging And Fully Functional. | |  This Items Case Is In New Condition | | ...Read moreabout the seller notes“This Item Is New In Packaging And Fully Functional. | |  This Items Case Is In New Condition | | Auction Does Not Include! | | Sim Card | | Any Unlisted Accessories | |”Read Lessabout the seller notes	nokia	C01 Plus	32.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Blue	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia Lumia 520 3G GSM Unlocked Windows Smartphone for UK-Ireland(RM-914)(Black)	19.99	0.0	1.0	19.99	https://www.ebay.com/itm/115741780707?nordt=true&orig_cvip=true&rt=nc	Used	“EXCELLENT - Very Good - Tested & Fully Functional: Device + Battery + Back CoverLens Tape on Front ...Read moreabout the seller notes“EXCELLENT - Very Good - Tested & Fully Functional: Device + Battery + Back CoverLens Tape on Front Screen and Camera Lens”Read Lessabout the seller notes	nokia	Nokia Lumia 520	8.0	Unlocked	5.0	3.7637822239322816	Network Unlocked	8.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	RM-914	3G	Accelerometer, Ambient Light Sensor, Bluetooth Enabled, Camera, Color Screen, Email, Web, Email Access, FM Radio, Geotagging, GPS, Internet Connectivity, MMS (Multimedia Messaging), Proximity Sensor, Rear Camera, Touch Screen, Wi-Fi Capable	Single SIM	MicroSD	Dual Core	Black	0	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia Lumia 635 8GB RM-975 AT&T Only Smartphone, Good 7/10	19.99	0.0	1.0	19.99	https://www.ebay.com/itm/266175131036?nordt=true&orig_cvip=true&rt=nc	Used	“7/10 GOOD Physical Condition - 100% Fully Functional. All features work and are tested by ...Read moreabout the seller notes“7/10 GOOD Physical Condition - 100% Fully Functional. All features work and are tested by technicians. Device will have heavy signs of use on the frame, screen and/or back. Comes with compatible charger and cable. Works with AT&T only”Read Lessabout the seller notes	nokia	Nokia Lumia 635	8.0	Operator	5.0	4.5	Network Locked	8.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	RM-975	Wi-Fi, Micro USB	Wi-Fi Capable	Single SIM	MicroSD	Quad Core	Black	0	0	0	0	0	0	1	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia 3.1+ (TA1124) 32GB - Blue (Cricket) (GSM) Smartphone	30.0	0.0	1.0	30.0	https://www.ebay.com/itm/134520463678?nordt=true&orig_cvip=true&rt=nc	Used	“Pre-Owned, Tested and Working! In Good Condition has signs of use in the past !”	nokia	Nokia 3.1+	32.0	Operator	9.165085388994308	3.7637822239322816	Network Locked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Blue	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
"NOKIA 9 PUREVIEW TA-1082/A-1087 6gb 128gb Five Cameras 12mp 5.99"" Android One 4g"	466.49	49.99	17.0	7930.33	https://www.ebay.com/itm/353648586167?nordt=true&orig_cvip=true&rt=nc	New	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	9 PureView TA-1082/A-1087	128.0	Unlocked	12.0	5.99	Factory Unlocked	6.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G, Bluetooth, GPS	Battery 3320mAh, Five Back Cameras, Accelerometer, Camera, Fingerprint Sensor, NFC Connectivity	Single SIM	MicroSD	Octa Core	Midnight Blue	1	1	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	1	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
"Nokia Microsoft Lumia 535 Windows Wifi 5.0MP 5"" GPS Original Unlocked Smartphone"	57.22	0.0	2.0	114.44	https://www.ebay.com/itm/253950705055?nordt=true&orig_cvip=true&rt=nc	Open box	“Renewed to flawless new condition,  100% working and tested before ship, 1 year warranty!”	nokia	535	8.0	Unlocked	5.0	3.7637822239322816	Factory Unlocked	1.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	3G Data Capable, Touchscreen, Bluetooth Enabled, Music Player, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Original NOKIA C2-05 GSM Slide Touch &Type Phone FM Mobile Phone Unlocked 	28.29	0.0	16.0	452.69	https://www.ebay.com/itm/302936594691?nordt=true&orig_cvip=true&rt=nc	Open box	“Item has been renewed with a new housing, fully working, look as new one!”	nokia	Nokia C2-05	64.0	Operator	9.165085388994308	3.7637822239322816	Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Slider	Does Not Apply	Micro USB	E-mail Access, Bluetooth Enabled, FM Radio, Music Player	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia Lumia 830 Smartphone 16GB AT&T - Black 	47.98	0.0	1.0	47.98	https://www.ebay.com/itm/234968166041?nordt=true&orig_cvip=true&rt=nc	Used	"“Clean ESN! Reset to factory defaults and available for immediate activation with carrier!
INCLUDES: ...Read moreabout the seller notes“Clean ESN! Reset to factory defaults and available for immediate activation with carrier!
INCLUDES: Phone Only.

DAMAGES: Display Blemishes (See Pictures)

These items have been tested, and are guaranteed to be in good working condition. Outer Case may show some minor scratches/scuffs from normal use.”Read Lessabout the seller notes"	nokia	Lumia 830	16.0	Operator	10.0	3.7637822239322816	Factory Unlocked	1.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Accelerometer, Barometer, Facial Recognition, Gyro Sensor, Proximity Sensor	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia E7-00 - Silver (Unlocked) Smartphone	38.0	9.85	1.0	38.0	https://www.ebay.com/itm/185868967468?nordt=true&orig_cvip=true&rt=nc	Open box	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia E7	16.0	Unlocked	8.0	3.7637822239322816	Factory Unlocked	1.0	Without Contract	Other	A2111 (CDMA + GSM)	Slider	NOKIAE70UNLOCKEDSILVER	3G, 2G, Bluetooth, GPRS, Dual-Band, Micro USB, Wi-Fi, WAP, HDMI Micro, GPS	Bluetooth Enabled, Music Player, GPS, AMOLED Display, Camera, Color Screen, EDGE, Email, Web, Email Access, FM Radio, Front Camera, GPRS, OLED Display, Video Camera, Vibration	Single SIM	None	Others	Silver	1	1	1	1	1	1	1	1	1	1	0.0	1	1	0.0	0.0	0.0	0.0	1.0	1	1	0.0	1	0.0	0.0	1.0	0.0	1	0.0	0.0	1	1.0	1	1	0.0	1	1	2023-04-28	1
Nokia 2720 Fold -Black (Unlocked) Mobile Flip Phone 1 years Warranty	44.02	34.0	6.0	264.12	https://www.ebay.com/itm/304548176899?nordt=true&orig_cvip=true&rt=nc	Used	“used phone”	nokia	Nokia 2720	9.0	Operator	1.0	1.8	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	TMB2720FOLDBLK	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-28	1
Nokia 3.1 Plus TA-1124 32 GB Cricket Wireless Fair Condition Check IMEI Lot of 3	66.99	0.0	1.0	66.99	https://www.ebay.com/itm/225552729891?nordt=true&orig_cvip=true&rt=nc	Used	“Backs Included: 3. This item was previously used. Unit(s) are tested for LCD, Touch-Screen, Camera, ...Read moreabout the seller notes“Backs Included: 3. This item was previously used. Unit(s) are tested for LCD, Touch-Screen, Camera, USB Charge Port, Vibration, Loudspeakers, Buttons, and headphone jack. Unit(s) have been wiped. Original accessories or SIM cards/SIM trays, or stylus pens may not be included. See photos for included accessories (if any).”Read Lessabout the seller notes	nokia	Nokia 3.1 Plus TA-1124	32.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Blue	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
Nokia 1600 - Silver Cellular Phone	2.0	0.0	1.0	2.0	https://www.ebay.com/itm/185834273549?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“Untested and unknown if powers on or not. Clean ESN. No other testing has been done. Comes with ...Read moreabout the seller notes“Untested and unknown if powers on or not. Clean ESN. No other testing has been done. Comes with phone only.”Read Lessabout the seller notes	nokia	Nokia 1600	4.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Silver	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
Nokia 3595 - Brown (T-Mobile) Cellular Phone	2.0	0.0	1.0	2.0	https://www.ebay.com/itm/185846896677?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“Untested and unknown if powers on or not. Clean ESN. No other testing has been done. Comes with ...Read moreabout the seller notes“Untested and unknown if powers on or not. Clean ESN. No other testing has been done. Comes with phone only.”Read Lessabout the seller notes	nokia	Nokia 3595	20.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Brown	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
Nokia 6133 - Black (T-Mobile) Flip Phone	2.0	0.0	1.0	2.0	https://www.ebay.com/itm/185834296575?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“Missing battery/back plastic and does not come with. Untested and unknown if powers on or not. ...Read moreabout the seller notes“Missing battery/back plastic and does not come with. Untested and unknown if powers on or not. Clean ESN. No further testing has been done. Comes with phone only.”Read Lessabout the seller notes	nokia	Nokia 6133	11.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Flip	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
Nokia 4.2 (TA-1133) 32GB (GSM Unlocked) Dual SIM Smartphone - CRACKED - K2238	32.99	0.0	1.0	32.99	https://www.ebay.com/itm/134544326243?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“The phone works, but the glass screen is cracked. Please read the full description and see all ...Read moreabout the seller notes“The phone works, but the glass screen is cracked. Please read the full description and see all photos.”Read Lessabout the seller notes	nokia	Nokia 4.2	32.0	Unlocked	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Dual SIM (SIM + SIM)	MicroSD	Others	Black	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
Nokia X100,128GB,Midnight Blue,T-Mobile,Good Condition,OE040	38.0	0.0	1.0	38.0	https://www.ebay.com/itm/166047587382?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia X100	128.0	Operator	5.0	6.67	Factory Unlocked	6.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	610214671028	USB Type-C, 5G, Bluetooth, Wi-Fi, NFC	Facial Recognition, Fingerprint Sensor, Fast Charging	Single SIM	microSDXC	Octa Core	Blue	0	0	0	1	1	0	1	0	0	1	0.0	1	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
Nokia C Series C3-00 - Blue gold pink (Unlocked) Cellular Phone	21.0	9.0	1.0	21.0	https://www.ebay.com/itm/144673149594?nordt=true&orig_cvip=true&rt=nc	New	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia C3-00	55.0	Unlocked	2.0	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
NOKIA X100, 128GB (METROPCS) CLEAN ESN, WORKS, PLEASE READ!! 55571	31.99	0.0	1.0	31.99	https://www.ebay.com/itm/185832482841?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“You will receive the item in the photos! THIS PHONE HAS BEEN TESTED WITH PHONECHECK SOFTWARE TO BE ...Read moreabout the seller notes“You will receive the item in the photos! THIS PHONE HAS BEEN TESTED WITH PHONECHECK SOFTWARE TO BE FULLY FUNCTIONALY AND WITHOUT DEFECTS, ASIDE FROM THE FOLLOWING ISSUES! THIS PHONE HAS CRACKED GLASS, AS SHOWN IN PHOTOS!”Read Lessabout the seller notes	nokia	Nokia X100	88.56291056088934	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
UNLOCKED Nokia 2760 Flip 4G LTE Works on verizon Tmobile etc. UNLOCKED 	59.0	8.5	1.0	59.0	https://www.ebay.com/itm/125884825692?nordt=true&orig_cvip=true&rt=nc	Open box	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	2760 Flip 4G LTE	4.0	Unlocked	5.0	2.8	Network Unlocked	1.0	Without Contract	Android	A2111 (CDMA + GSM)	Flip	TFNKN139DCPWP	4G, LTE	Internet Connectivity	Single SIM	MicroSD	Quad Core	Black	1	1	1	1	1	1	1	1	1	1	0.0	1	1	0.0	0.0	0.0	0.0	1.0	1	1	0.0	1	0.0	0.0	1.0	0.0	1	0.0	0.0	1	1.0	1	1	0.0	1	1	2023-04-27	1
2597.Nokia N95 Very Rare - For Collectors - Unlocked - Lifetimer 0	39.99	16.0	1.0	39.99	https://www.ebay.com/itm/166036032763?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia N95	512.0	Unlocked	2.0	2.5	Network Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
Nokia Lumia 920 - 32GB - Red (AT&T) Smartphone	25.0	0.0	1.0	25.0	https://www.ebay.com/itm/185849955616?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia Lumia 920	32.0	Operator	8.0	4.5	Network Locked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Dual Core	Red	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-04-27	1
