TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE,Ticker
2022-09-15,TQBR,НЛМК ао,NLMK,17115,450479140.4,118.28,117.72,119.28,118.78,118.54,118.84,3800270,118.54,118.54,118.78,431833124.4,431833124.4,431833124.4,0,3,SUR,0.85,,NLMK
2022-09-15,TQBR,НМТП ао,NMTP,1556,20456497.0,5.1,4.99,5.1,5.015,5.035,5.015,4063500,5.035,5.035,5.015,20456497.0,20456497.0,20456497.0,0,3,SUR,-1.18,,NMTP
2022-09-15,TQBR,iНаукаСвяз,NSVZ,379,2257360.0,149.0,145.5,153.5,148.0,148.5,148.0,15180,148.5,148.5,148.0,2257360.0,2257360.0,2257360.0,0,3,SUR,-1.33,,NSVZ
2022-09-15,TQBR,Новатэк ао,NVTK,29091,1253139572.4,1176.0,1170.0,1198.0,1186.0,1184.6,1190.2,1057803,1184.6,1184.6,1186.0,1192630179.4,1192630179.4,1192630179.4,0,3,SUR,1.26,,NVTK
2022-09-15,TQBR,ОГК-2 ао,OGKB,4995,84038443.1,0.5458,0.5404,0.5543,0.5477,0.5476,0.5477,153477000,0.5476,0.5476,0.5477,84038443.1,84038443.1,84038443.1,0,3,SUR,1.22,,OGKB
2022-09-15,TQBR,ОМЗ-ап,OMZZP,226,1705735.0,4515.0,4450.0,4755.0,4605.0,4625.0,4605.0,369,4625.0,4625.0,4605.0,1705735.0,1705735.0,1705735.0,0,3,SUR,3.02,,OMZZP
2022-09-15,TQBR,Озон,OZON,10525,166078747.0,1437.0,1430.0,1450.0,1450.0,1441.0,1448.5,115244,1440.5,1440.5,1450.0,154357932.0,154357932.0,154357932.0,0,3,SUR,0.87,,OZON
2022-09-15,TQBR,ПавлАвт ао,PAZA,33,322420.0,5760.0,5500.0,5760.0,5500.0,5560.0,5500.0,58,,5560.0,5500.0,0.0,512280.0,0.0,0,3,SUR,-1.08,,PAZA
2022-09-15,TQBR,ФосАгро ао,PHOR,28974,1173061911.0,7643.0,7455.0,7650.0,7614.0,7556.0,7625.0,155259,7552.0,7552.0,7614.0,1118125247.0,1118125247.0,1118125247.0,0,3,SUR,-0.08,,PHOR
2022-09-15,TQBR,ПИК ао,PIKK,24837,530061246.2,792.2,781.0,814.9,800.0,795.9,814.3,665970,789.4,789.4,800.0,346283490.9,346283490.9,346283490.9,0,3,SUR,3.48,,PIKK
2022-09-15,TQBR,Полюс,PLZL,10826,473535674.5,8147.5,8075.0,8177.0,8100.0,8129.0,8110.0,58254,8130.0,8130.0,8100.0,451812834.0,451812834.0,451812834.0,0,3,SUR,-0.52,,PLZL
2022-09-15,TQBR,ПермьЭнСб,PMSB,134,1550900.0,112.0,111.6,112.1,112.0,112.0,112.0,13850,112.0,112.0,112.0,1550900.0,1550900.0,1550900.0,0,3,SUR,0.09,,PMSB
2022-09-15,TQBR,Polymetal,POLY,27114,380681045.0,406.3,393.0,411.0,396.9,401.9,398.9,947265,402.2,402.2,396.9,352436312.1,352436312.1,352436312.1,0,3,SUR,-1.99,,POLY
2022-09-15,TQBR,Приморье,PRMB,7,256600.0,37000.0,36400.0,37000.0,36600.0,36600.0,36600.0,7,37200.0,37000.0,36600.0,1114000.0,516800.0,1114000.0,0,3,SUR,0.0,,PRMB
2022-09-15,TQBR,iNanduQPLC,QIWI,1370,11833135.0,357.5,353.0,366.0,364.0,361.0,363.5,32795,360.0,360.0,364.0,9168433.0,9168433.0,9168433.0,0,3,SUR,2.54,,QIWI
2022-09-15,TQBR,ГК РБК ао,RBCM,148,157546.0,2.936,2.928,2.988,2.96,2.95,2.958,53400,,2.95,2.96,0.0,506509.0,0.0,0,3,SUR,0.61,,RBCM
2022-09-15,TQBR,РДБанк ао,RDRB,279,3007040.0,194.0,186.0,194.0,192.0,192.0,192.0,15740,192.0,192.0,192.0,3007040.0,3007040.0,3007040.0,0,3,SUR,-1.03,,RDRB
2022-09-15,TQBR,РГС СК ао,RGSS,2146,8755028.4,0.1792,0.1776,0.1904,0.1818,0.1838,0.1818,47614000,0.1838,0.1838,0.1818,8755028.4,8755028.4,8755028.4,0,3,SUR,1.68,,RGSS
2022-09-15,TQBR,ЭнергияРКК,RKKE,550,5660050.0,6600.0,6370.0,6940.0,6370.0,6570.0,6370.0,862,6570.0,6570.0,6370.0,5660050.0,5660050.0,5660050.0,0,3,SUR,-3.48,,RKKE
2022-09-15,TQBR,Русолово,ROLO,1599,11035346.0,7.355,7.355,7.83,7.46,7.6,7.46,1451600,7.6,7.6,7.46,11035346.0,11035346.0,11035346.0,0,3,SUR,0.54,,ROLO
2022-09-15,TQBR,Роснефть,ROSN,145157,5214902834.2,377.0,364.0,382.9,366.65,370.9,367.3,14046443,371.4,371.4,366.65,5065000542.25,5065000542.25,5065000542.25,0,3,SUR,-2.25,,ROSN
2022-09-15,TQBR,РОСИНТЕРао,ROST,250,816572.0,47.4,46.4,49.8,46.6,47.8,47.0,17050,47.8,47.8,46.6,816572.0,816572.0,816572.0,0,3,SUR,-0.84,,ROST
2022-09-15,TQBR,Россети ао,RSTI,5101,52431130.2,0.605,0.5942,0.608,0.6041,0.6018,0.6049,87120000,0.6016,0.6016,0.6041,49435205.5,49435205.5,49435205.5,0,3,SUR,0.35,,RSTI
2022-09-15,TQBR,ГР Ростов,RTGZ,14,709700.0,23900.0,23900.0,25900.0,25500.0,25300.0,25100.0,28,25300.0,25300.0,25500.0,709700.0,709700.0,709700.0,0,3,SUR,2.03,,RTGZ
2022-09-15,TQBR,Ростел -ао,RTKM,7138,85001372.8,60.4,59.81,60.58,60.05,60.19,60.21,1412190,60.2,60.2,60.05,77756209.3,77756209.3,77756209.3,0,3,SUR,-0.02,,RTKM
2022-09-15,TQBR,Ростел -ап,RTKMP,690,2870119.5,61.0,60.9,61.4,60.95,61.1,60.95,46980,61.1,61.1,60.95,2870119.5,2870119.5,2870119.5,0,3,SUR,-0.08,,RTKMP
2022-09-15,TQBR,ТНСэнРст,RTSB,317,728622.0,0.596,0.57,0.606,0.588,0.582,0.588,1254000,0.582,0.582,0.588,728622.0,728622.0,728622.0,0,3,SUR,-2.97,,RTSB
2022-09-15,TQBR,РУСАЛ ао,RUAL,20786,259165854.5,47.75,47.2,48.15,47.865,47.685,47.92,5434700,47.68,47.68,47.865,247570068.4,247570068.4,247570068.4,0,3,SUR,0.04,,RUAL
2022-09-15,TQBR,СамарЭн-ао,SAGO,25,100330.0,1.186,1.186,1.218,1.21,1.208,1.218,83000,,1.192,1.21,0.0,520566.0,0.0,0,3,SUR,1.16,,SAGO
2022-09-15,TQBR,СамарЭн-ап,SAGOP,30,90646.0,1.204,1.204,1.212,1.212,1.208,1.212,75000,,1.198,1.212,0.0,502336.0,0.0,0,3,SUR,0.83,,SAGOP
2022-09-15,TQBR,СаратЭн-ао,SARE,52,237984.0,0.1138,0.112,0.1154,0.1148,0.1134,0.1148,2100000,,0.1128,0.1148,0.0,584738.0,0.0,0,3,SUR,0.88,,SARE
2022-09-15,TQBR,Сбербанк,SBER,108963,7819974773.2,139.15,137.61,140.28,139.7,138.95,139.48,56243810,139.02,139.02,139.7,7555723971.4,7555723971.4,7555723971.4,0,3,SUR,0.42,,SBER
2022-09-15,TQBR,Сбербанк-п,SBERP,22824,503540929.8,131.53,130.16,132.78,132.08,131.63,132.09,3825410,131.6,131.6,132.08,475728027.6,475728027.6,475728027.6,0,3,SUR,0.53,,SBERP
2022-09-15,TQBR,Селигдар,SELG,1756,12363744.8,46.11,45.8,46.28,45.9,45.99,45.9,268810,45.99,45.99,45.9,12363744.8,12363744.8,12363744.8,0,3,SUR,-0.46,,SELG
2022-09-15,TQBR,ЭсЭфАй ао,SFIN,185,3794692.0,499.4,497.4,519.2,500.0,504.6,500.0,7520,504.6,504.6,500.0,3794692.0,3794692.0,3794692.0,0,3,SUR,-0.99,,SFIN
2022-09-15,TQBR,Сегежа,SGZH,18181,220242464.0,7.122,7.049,7.131,7.054,7.072,7.054,31125700,7.076,7.076,7.054,220242464.0,220242464.0,220242464.0,0,3,SUR,-0.79,,SGZH
2022-09-15,TQBR,Сахэнер ао,SLEN,2716,21337919.5,3.195,3.16,3.96,3.32,3.665,3.32,5825600,3.665,3.665,3.32,21337919.5,21337919.5,21337919.5,0,3,SUR,3.91,,SLEN
2022-09-15,TQBR,Сургнфгз,SNGS,17872,691560929.0,26.005,25.95,26.855,26.495,26.49,26.435,26106500,26.49,26.49,26.495,654236968.5,654236968.5,654236968.5,0,3,SUR,1.61,,SNGS
2022-09-15,TQBR,Сургнфгз-п,SNGSP,10009,255594038.0,29.18,29.0,29.3,29.13,29.145,29.16,8769100,29.15,29.15,29.13,241179303.0,241179303.0,241179303.0,0,3,SUR,0.15,,SNGSP
2022-09-15,TQBR,СОЛЛЕРС,SVAV,487,6400950.0,218.0,214.0,223.5,214.0,217.5,214.0,29460,217.5,217.5,214.0,6400950.0,6400950.0,6400950.0,0,3,SUR,-1.15,,SVAV
2022-09-15,TQBR,ТамбЭнСб,TASB,102,333035.5,0.503,0.503,0.524,0.5205,0.5205,0.5205,640000,,0.517,0.5205,0.0,513414.5,0.0,0,3,SUR,1.76,,TASB
2022-09-15,TQBR,ТамбЭнСб-п,TASBP,42,295460.0,0.4495,0.432,0.4495,0.4455,0.441,0.4455,670000,,0.443,0.4455,0.0,500530.0,0.0,0,3,SUR,0.34,,TASBP
2022-09-15,TQBR,Татнфт 3ао,TATN,18282,295521421.1,444.0,437.0,449.0,443.2,443.7,444.8,665998,443.7,443.7,443.2,270770967.7,270770967.7,270770967.7,0,3,SUR,0.41,,TATN
2022-09-15,TQBR,Татнфт 3ап,TATNP,8906,69989700.8,413.1,410.0,416.8,413.5,413.7,414.0,169187,413.7,413.7,413.5,66273001.0,66273001.0,66273001.0,0,3,SUR,0.24,,TATNP
2022-09-15,TQBR,ТКСХолд ао,TCSG,23176,727643929.5,3015.0,2979.5,3050.0,3026.0,3018.0,3030.5,241095,3017.5,3017.5,3026.0,673971983.0,673971983.0,673971983.0,0,3,SUR,1.22,,TCSG
2022-09-15,TQBR,ТГК-1,TGKA,2757,24775542.8,0.008906,0.008726,0.00896,0.00877,0.008836,0.00877,2804000000,0.008836,0.008836,0.00877,24775542.8,24775542.8,24775542.8,0,3,SUR,-1.53,,TGKA
2022-09-15,TQBR,ТГК-2,TGKB,57,513350.0,0.00397,0.00393,0.003985,0.003955,0.00395,0.003955,130000000,0.00395,0.00395,0.003955,513350.0,513350.0,513350.0,0,3,SUR,-0.25,,TGKB
2022-09-15,TQBR,ТГК-2 ап,TGKBP,168,507639.0,0.00606,0.00573,0.00606,0.00585,0.00583,0.00585,87000000,0.00583,0.00583,0.00585,507639.0,507639.0,507639.0,0,3,SUR,-1.35,,TGKBP
2022-09-15,TQBR,Квадра-п,TGKDP,0,0.0,,,,0.01014,,,0,,0.01007,0.01014,0.0,517527.0,0.0,0,3,SUR,,,TGKDP
2022-09-15,TQBR,ТГК-14,TGKN,332,2784650.0,0.0026,0.00256,0.00272,0.00263,0.00265,0.00263,1050000000,0.00265,0.00265,0.00263,2784650.0,2784650.0,2784650.0,0,3,SUR,2.33,,TGKN
2022-09-15,TQBR,Транснф ап,TRNFP,639,124598400.0,100650.0,100050.0,101850.0,100700.0,100900.0,101000.0,1235,100900.0,100900.0,100700.0,122076750.0,122076750.0,122076750.0,0,3,SUR,0.35,,TRNFP
2022-09-15,TQBR,ТЗА ао,TUZA,167,593005.0,96.0,92.5,96.0,96.0,94.5,96.0,6270,94.5,94.5,96.0,593005.0,593005.0,593005.0,0,3,SUR,-1.03,,TUZA
2022-09-15,TQBR,ЮжКузб. ао,UKUZ,6798,55975788.0,1262.0,1206.0,1840.0,1700.0,1668.0,1700.0,33554,1668.0,1668.0,1700.0,55975788.0,55975788.0,55975788.0,0,3,SUR,26.87,,UKUZ
2022-09-15,TQBR,iАвиастКао,UNAC,773,3570217.0,0.5925,0.583,0.5925,0.5855,0.5875,0.5855,6077000,0.5875,0.5875,0.5855,3570217.0,3570217.0,3570217.0,0,3,SUR,-0.26,,UNAC
2022-09-15,TQBR,ЮУНК ао,UNKL,7728,152614810.0,8220.0,8200.0,10300.0,8350.0,9520.0,8350.0,16039,9520.0,9520.0,8350.0,152614810.0,152614810.0,152614810.0,0,3,SUR,-0.95,,UNKL
2022-09-15,TQBR,УрКузница,URKZ,8,152000.0,14980.0,14980.0,15300.0,15300.0,15200.0,15300.0,10,,15180.0,15300.0,0.0,500840.0,0.0,0,3,SUR,4.22,,URKZ
2022-09-15,TQBR,УралСиб ао,USBN,121,754109.0,0.0763,0.0754,0.0778,0.077,0.0765,0.077,9860000,0.0765,0.0765,0.077,754109.0,754109.0,754109.0,0,3,SUR,0.92,,USBN
2022-09-15,TQBR,ЮТэйр ао,UTAR,186,1105867.0,8.4,8.16,8.4,8.29,8.26,8.29,133900,8.26,8.26,8.29,1105867.0,1105867.0,1105867.0,0,3,SUR,-0.36,,UTAR
2022-09-15,TQBR,Варьеган,VJGZ,763,4293681.0,1295.0,1236.0,1439.0,1338.0,1356.0,1338.0,3167,1356.0,1356.0,1338.0,4293681.0,4293681.0,4293681.0,0,3,SUR,7.56,,VJGZ
2022-09-15,TQBR,Варьеган-п,VJGZP,770,6347227.0,574.0,574.0,629.0,593.0,601.0,598.0,10568,601.0,601.0,593.0,6347227.0,6347227.0,6347227.0,0,3,SUR,5.1,,VJGZP
2022-09-15,TQBR,"МКПАО ""ВК""",VKCO,34242,627912923.8,467.0,466.0,487.8,482.8,476.8,484.6,1316710,475.8,475.8,482.8,546898481.2,546898481.2,546898481.2,0,3,SUR,4.26,,VKCO
2022-09-15,TQBR,ТНСэнВорон,VRSB,366,3324014.0,155.8,154.6,160.0,157.0,157.2,156.4,21150,157.2,157.2,157.0,3324014.0,3324014.0,3324014.0,0,3,SUR,1.03,,VRSB
2022-09-15,TQBR,ВСМПО-АВСМ,VSMO,62,4111840.0,57000.0,57000.0,57280.0,57020.0,57100.0,57000.0,72,57100.0,57100.0,57020.0,4111840.0,4111840.0,4111840.0,0,3,SUR,-0.14,,VSMO
2022-09-15,TQBR,ВТБ ао,VTBR,38508,644060101.55,0.02003,0.01989,0.02015,0.020015,0.02002,0.020035,32174240000,0.020015,0.020015,0.020015,609444965.15,609444965.15,609444965.15,0,3,SUR,-0.05,,VTBR
2022-09-15,TQBR,ЦМТ ао,WTCM,120,650840.0,7.98,7.98,8.54,8.24,8.2,8.24,79300,8.2,8.2,8.24,650840.0,650840.0,650840.0,0,3,SUR,3.0,,WTCM
2022-09-15,TQBR,ЦМТ ап,WTCMP,62,256838.0,6.9,6.86,7.1,7.02,7.02,7.02,36600,,6.96,7.02,0.0,500474.0,0.0,0,3,SUR,0.29,,WTCMP
2022-09-15,TQBR,ЯТЭК ао,YAKG,389,3644562.0,110.9,107.5,112.95,110.35,110.45,110.35,32990,110.45,110.45,110.35,3644562.0,3644562.0,3644562.0,0,3,SUR,0.55,,YAKG
2022-09-15,TQBR,Yandex clA,YNDX,28172,916907980.2,2166.2,2151.2,2195.0,2180.6,2175.2,2177.6,421394,2175.8,2175.8,2180.6,857983431.0,857983431.0,857983431.0,0,3,SUR,0.47,,YNDX
2022-09-15,TQBR,ЗИЛ ао,ZILL,170,1199370.0,2460.0,2420.0,2470.0,2450.0,2445.0,2455.0,491,2445.0,2445.0,2450.0,1199370.0,1199370.0,1199370.0,0,3,SUR,0.2,,ZILL
2022-09-16,TQBR,Система ао,AFKS,11536,303094319.2,14.72,14.72,15.1,14.911,14.933,14.831,20297100,14.937,14.937,14.911,288998474.3,288998474.3,288998474.3,0,3,SUR,0.28,,AFKS
2022-09-16,TQBR,Аэрофлот,AFLT,10992,162768977.6,29.38,29.1,29.8,29.2,29.42,29.18,5532560,29.44,29.44,29.2,146778724.4,146778724.4,146778724.4,0,3,SUR,-0.68,,AFLT
2022-09-16,TQBR,АЛРОСА ао,ALRS,19267,453293322.4,77.9,77.1,78.1,77.99,77.74,77.8,5830810,77.74,77.74,77.99,426632355.9,426632355.9,426632355.9,0,3,SUR,0.09,,ALRS
2022-09-16,TQBR,БСП ао,BSPB,2001,33143625.6,91.75,91.5,92.49,92.0,91.93,92.0,360550,91.93,91.93,92.0,33143625.6,33143625.6,33143625.6,0,3,SUR,-0.03,,BSPB
2022-09-16,TQBR,МКБ ао,CBOM,6601,383783948.7,5.955,5.91,6.012,5.994,5.979,5.992,64192100,5.979,5.979,5.994,382710236.4,382710236.4,382710236.4,0,3,SUR,0.6,,CBOM
2022-09-16,TQBR,СевСт-ао,CHMF,10630,303452676.4,773.0,773.0,784.0,782.0,778.6,781.4,389703,778.6,778.6,782.0,292204090.0,292204090.0,292204090.0,0,3,SUR,0.8,,CHMF
2022-09-16,TQBR,Телеграф,CNTL,111,371404.0,10.18,10.08,10.28,10.08,10.14,10.08,36600,,10.16,10.08,0.0,501050.0,0.0,0,3,SUR,-0.98,,CNTL
2022-09-16,TQBR,Телеграф-п,CNTLP,217,1559432.0,7.24,7.18,7.36,7.2,7.26,7.18,214600,7.26,7.26,7.2,1559432.0,1559432.0,1559432.0,0,3,SUR,-0.55,,CNTLP
2022-09-16,TQBR,ДЭК ао,DVEC,948,8679317.0,1.079,1.001,1.08,1.04,1.043,1.04,8324000,1.043,1.043,1.04,8679317.0,8679317.0,8679317.0,0,3,SUR,2.67,,DVEC
2022-09-16,TQBR,Электрцинк,ELTZ,5605,40403833.0,330.0,304.0,350.0,315.0,323.5,315.0,124978,323.5,323.5,315.0,40403833.0,40403833.0,40403833.0,0,3,SUR,-10.0,,ELTZ
2022-09-16,TQBR,ЭталонГруп,ETLN,10218,76501299.54,69.0,65.16,70.0,66.8,68.08,66.8,1123702,68.08,68.08,66.8,76501299.54,76501299.54,76501299.54,0,3,SUR,-2.48,,ETLN
2022-09-16,TQBR,Россети,FEES,4960,73799712.2,0.0983,0.0956,0.0985,0.09604,0.09686,0.09624,761900000,0.09692,0.09692,0.09604,66618738.2,66618738.2,66618738.2,0,3,SUR,-1.92,,FEES
2022-09-16,TQBR,ГАЗПРОМ ао,GAZP,104894,9150260099.4,243.67,241.83,248.2,243.55,244.76,243.8,37380700,244.86,244.86,243.55,8751288959.0,8751288959.0,8751288959.0,0,3,SUR,0.05,,GAZP
2022-09-16,TQBR,GLTR-гдр,GLTR,48659,297998490.05,350.0,345.05,385.95,380.2,369.65,385.0,806167,368.2,368.2,380.2,262083921.75,262083921.75,262083921.75,0,3,SUR,10.25,,GLTR
2022-09-16,TQBR,ГМКНорНик,GMKN,21769,1300397830.0,16200.0,16028.0,16390.0,16170.0,16198.0,16228.0,80271,16200.0,16200.0,16170.0,1211480296.0,1211480296.0,1211480296.0,0,3,SUR,0.1,,GMKN
2022-09-16,TQBR,HHRU-адр,HHRU,1263,23618929.0,1349.0,1335.0,1449.0,1385.0,1392.0,1400.0,16973,1387.0,1387.0,1385.0,19536650.0,19536650.0,19536650.0,0,3,SUR,3.86,,HHRU
2022-09-16,TQBR,РусГидро,HYDR,3416,36219747.8,0.8012,0.7952,0.8051,0.7982,0.8001,0.799,45271000,0.8004,0.8004,0.7982,29566788.0,29566788.0,29566788.0,0,3,SUR,-0.5,,HYDR
2022-09-16,TQBR,Ижсталь2ао,IGST,16,107274.0,2994.0,2974.0,3008.0,2976.0,2980.0,2976.0,36,,3002.0,2976.0,0.0,501230.0,0.0,0,3,SUR,-1.2,,IGST
2022-09-16,TQBR,Ижсталь ап,IGSTP,8,28716.0,2394.0,2390.0,2400.0,2400.0,2394.0,2400.0,12,,2402.0,2400.0,0.0,533334.0,0.0,0,3,SUR,0.17,,IGSTP
2022-09-16,TQBR,ИнтерРАОао,IRAO,10505,107795547.75,3.253,3.211,3.2735,3.235,3.2385,3.242,33285900,3.239,3.239,3.235,94116480.75,94116480.75,94116480.75,0,3,SUR,-0.34,,IRAO
2022-09-16,TQBR,КАМАЗ,KMAZ,3325,42134822.0,95.6,92.5,96.1,93.8,93.7,93.8,449510,93.7,93.7,93.8,42134822.0,42134822.0,42134822.0,0,3,SUR,-1.57,,KMAZ
2022-09-16,TQBR,РСетКубань,KUBE,238,1036526.0,56.0,55.7,59.5,58.0,58.2,58.0,17800,58.2,58.2,58.0,1036526.0,1036526.0,1036526.0,0,3,SUR,3.76,,KUBE
2022-09-16,TQBR,КузнецкийБ,KUZB,86,178125.1,0.0192,0.0189,0.01929,0.01892,0.01901,0.01892,9370000,,0.01916,0.01892,0.0,503039.4,0.0,0,3,SUR,-1.41,,KUZB
2022-09-16,TQBR,ОргСинт ао,KZOS,965,7653823.0,96.0,93.5,96.5,93.9,94.7,93.9,80800,94.7,94.7,93.9,7653823.0,7653823.0,7653823.0,0,3,SUR,-2.19,,KZOS
2022-09-16,TQBR,ОргСинт ап,KZOSP,2121,15708144.6,22.74,21.55,23.36,21.55,22.57,21.55,696060,22.57,22.57,21.55,15708144.6,15708144.6,15708144.6,0,3,SUR,-5.07,,KZOSP
2022-09-16,TQBR,Лента ао,LENT,1045,6218730.5,879.0,862.5,880.0,868.0,873.5,868.0,7119,873.5,873.5,868.0,6218730.5,6218730.5,6218730.5,0,3,SUR,-0.8,,LENT
2022-09-16,TQBR,ЛУКОЙЛ,LKOH,30441,2162856545.0,4539.0,4475.0,4580.0,4499.0,4527.0,4519.0,477748,4528.0,4528.0,4499.0,2052090650.0,2052090650.0,2052090650.0,0,3,SUR,-0.24,,LKOH
2022-09-16,TQBR,ЛЭСК ао,LPSB,12521,146664580.0,13.2,10.6,16.7,10.75,14.6,10.75,10058700,14.6,14.6,10.75,146664580.0,146664580.0,146664580.0,0,3,SUR,-10.42,,LPSB
2022-09-16,TQBR,РСетиЛЭ,LSNG,1653,17971019.0,7.09,7.09,7.55,7.27,7.3,7.27,2461300,7.3,7.3,7.27,17971019.0,17971019.0,17971019.0,0,3,SUR,2.54,,LSNG
2022-09-16,TQBR,РСетиЛЭ-п,LSNGP,1459,13819269.0,126.5,125.85,127.45,126.05,126.4,126.05,109310,126.4,126.4,126.05,13819269.0,13819269.0,13819269.0,0,3,SUR,-0.55,,LSNGP
2022-09-16,TQBR,ЛСР ао,LSRG,12526,209077137.6,640.8,605.8,645.0,610.0,622.4,610.0,335960,622.4,622.4,610.0,209077137.6,209077137.6,209077137.6,0,3,SUR,-3.88,,LSRG
2022-09-16,TQBR,ММК,MAGN,30011,505376019.1,29.85,29.5,30.275,30.15,30.05,30.23,16825150,30.03,30.03,30.15,481021885.7,481021885.7,481021885.7,0,3,SUR,1.49,,MAGN
2022-09-16,TQBR,Магнит ао,MGNT,11873,560396037.0,5554.0,5527.5,5620.0,5555.5,5571.5,5582.0,100587,5571.0,5571.0,5555.5,512994978.5,512994978.5,512994978.5,0,3,SUR,0.48,,MGNT
2022-09-16,TQBR,МГТС-4ап,MGTSP,227,1604026.0,908.0,894.0,914.0,900.0,906.0,900.0,1770,906.0,906.0,900.0,1604026.0,1604026.0,1604026.0,0,3,SUR,-0.44,,MGTSP
2022-09-16,TQBR,МосБиржа,MOEX,10850,193675764.5,96.0,94.7,96.4,94.7,95.6,94.98,2025870,95.65,95.65,94.7,181762257.8,181762257.8,181762257.8,0,3,SUR,-0.59,,MOEX
2022-09-16,TQBR,РСетиЦП ао,MRKP,477,4662550.0,0.1799,0.1746,0.1799,0.1756,0.1764,0.1756,26430000,0.1764,0.1764,0.1756,4662550.0,4662550.0,4662550.0,0,3,SUR,0.4,,MRKP
2022-09-16,TQBR,МордЭнСб,MRSB,99,616490.0,0.355,0.348,0.362,0.353,0.352,0.352,1750000,0.352,0.352,0.353,616490.0,616490.0,616490.0,0,3,SUR,-1.12,,MRSB
2022-09-16,TQBR,+МосЭнерго,MSNG,779,9115595.5,1.8445,1.841,1.8675,1.8445,1.853,1.8445,4919000,1.853,1.853,1.8445,9115595.5,9115595.5,9115595.5,0,3,SUR,-0.65,,MSNG
2022-09-16,TQBR,РСетиМР ао,MSRS,2051,24310951.0,1.1385,1.068,1.14,1.08,1.093,1.08,22238000,1.093,1.093,1.08,24310951.0,24310951.0,24310951.0,0,3,SUR,-3.57,,MSRS
2022-09-16,TQBR,Мечел ао,MTLR,17592,261283050.83,122.43,121.07,123.54,121.94,122.01,121.94,2141469,122.01,122.01,121.94,261283050.83,261283050.83,261283050.83,0,3,SUR,-0.4,,MTLR
2022-09-16,TQBR,Мечел ап,MTLRP,1692,42130437.5,167.4,166.55,169.25,168.95,168.2,168.95,250490,168.2,168.2,168.95,42130437.5,42130437.5,42130437.5,0,3,SUR,0.93,,MTLRP
2022-09-16,TQBR,МТС-ао,MTSS,11822,261659376.0,238.2,235.6,238.4,235.9,236.6,236.4,1105710,236.65,236.65,235.9,255236423.0,255236423.0,255236423.0,0,3,SUR,-0.76,,MTSS
2022-09-16,TQBR,М.видео,MVID,3975,33437661.9,213.9,212.5,216.2,212.9,214.2,212.9,156094,214.2,214.2,212.9,33437661.9,33437661.9,33437661.9,0,3,SUR,-0.14,,MVID
2022-09-16,TQBR,НКНХ ао,NKNC,451,2272171.0,97.65,95.35,97.65,96.5,96.75,96.5,23480,96.75,96.75,96.5,2272171.0,2272171.0,2272171.0,0,3,SUR,-0.72,,NKNC
2022-09-16,TQBR,НКНХ ап,NKNCP,728,5653253.2,79.08,79.0,79.98,79.12,79.28,79.12,71300,79.28,79.28,79.12,5653253.2,5653253.2,5653253.2,0,3,SUR,0.05,,NKNCP
2022-09-16,TQBR,НЛМК ао,NLMK,19815,619573293.6,118.96,116.6,119.14,117.3,117.6,117.14,5268710,117.62,117.62,117.3,591629880.0,591629880.0,591629880.0,0,3,SUR,-1.43,,NLMK
2022-09-16,TQBR,НМТП ао,NMTP,1350,7846682.0,5.015,4.965,5.085,5.0,5.0,5.0,1569100,5.0,5.0,5.0,7846682.0,7846682.0,7846682.0,0,3,SUR,-0.3,,NMTP
2022-09-16,TQBR,iНаукаСвяз,NSVZ,178,958115.0,148.0,144.0,149.0,145.5,146.5,145.5,6530,146.5,146.5,145.5,958115.0,958115.0,958115.0,0,3,SUR,-1.69,,NSVZ
2022-09-16,TQBR,Новатэк ао,NVTK,29438,1003608902.0,1192.4,1172.4,1197.0,1176.2,1185.6,1180.0,846519,1185.8,1185.8,1176.2,978333738.0,978333738.0,978333738.0,0,3,SUR,-0.86,,NVTK
2022-09-16,TQBR,ОГК-2 ао,OGKB,3428,36356042.1,0.5511,0.5406,0.5537,0.5415,0.5466,0.5415,66518000,0.5466,0.5466,0.5415,36356042.1,36356042.1,36356042.1,0,3,SUR,-1.13,,OGKB
2022-09-16,TQBR,ОМЗ-ап,OMZZP,131,864445.0,4690.0,4650.0,4965.0,4665.0,4750.0,4650.0,182,4750.0,4750.0,4665.0,864445.0,864445.0,864445.0,0,3,SUR,0.98,,OMZZP
2022-09-16,TQBR,Озон,OZON,8101,232809262.5,1440.5,1440.5,1468.0,1463.0,1458.0,1464.5,159677,1457.5,1457.5,1463.0,219947565.0,219947565.0,219947565.0,0,3,SUR,1.1,,OZON
2022-09-16,TQBR,ПавлАвт ао,PAZA,12,77980.0,5500.0,5500.0,5660.0,5560.0,5580.0,5520.0,14,,5560.0,5560.0,0.0,500480.0,0.0,0,3,SUR,0.36,,PAZA
2022-09-16,TQBR,ФосАгро ао,PHOR,19042,909815205.0,7636.0,7540.0,7731.0,7629.0,7630.0,7640.0,119180,7634.0,7634.0,7629.0,870047368.0,870047368.0,870047368.0,0,3,SUR,0.2,,PHOR
